,Unnamed: 0,Drug,SMILES,feature
6441,6362,DAPTA,C[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(N)=O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O,[0. 1. 0. ... 0. 0. 0.]
6442,6363,TC-N 1752,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,[0. 0. 0. ... 0. 0. 0.]
6443,6364,SR 2640,O=C(O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1,[0. 0. 0. ... 0. 0. 0.]
6444,6365,Ganciclovir hydrate,Nc1nc(O)c2ncn(COC(CO)CO)c2n1,[0. 1. 0. ... 0. 0. 0.]
6445,6366,GK921,C(#Cc1nc2ncccc2nc1OCCN1CCCC1)c1ccccc1,[0. 0. 0. ... 0. 0. 0.]
6446,6367,BNC105,COc1cc(C(=O)c2c(C)oc3c(O)c(OC)ccc23)cc(OC)c1OC,[0. 0. 0. ... 0. 0. 0.]
6447,6368,Taltobulin (trifluoroacetate),CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccccc1,[0. 1. 0. ... 0. 0. 0.]
6448,6369,Etilevodopa,CCOC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,[0. 1. 0. ... 0. 0. 0.]
6449,6370,SOMATOSTATIN,C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O,[0. 1. 0. ... 0. 0. 0.]
6450,6371,(S)-crizotinib,C[C@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,[0. 1. 0. ... 0. 0. 0.]
6451,6372,"8-Cyclopentyl-1,3-dipropylxanthine",CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O,[0. 0. 0. ... 0. 0. 0.]
6452,6373,Sodium gualenate,Cc1cc(S(=O)(=O)[O-])c2c(C)ccc(C(C)C)cc1-2.[Na+],[0. 1. 0. ... 0. 0. 0.]
6453,6374,ZK 164015,CCCCCS(=O)(=O)CCCCCCCCCCn1c(-c2ccc(O)cc2)c(C)c2cc(O)ccc21,[0. 0. 0. ... 0. 0. 0.]
6454,6375,5-HYDROXYMETHYLFURFURAL,O=Cc1ccc(CO)o1,[0. 0. 0. ... 0. 0. 0.]
6455,6376,Aminoprofen,CC(C)Cc1ccc([C@@H](C)C(=O)NCCO)cc1,[0. 1. 0. ... 0. 0. 0.]
6456,6377,Immepip,c1nc(CC2CCNCC2)c[nH]1,[0. 0. 0. ... 0. 0. 0.]
6457,6378,Pincainide,Cc1cccc(C)c1NC(=O)CN1CCCCCC1,[0. 0. 1. ... 0. 0. 0.]
6458,6379,Moxidectin,CO/N=C1/C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,[0. 1. 0. ... 0. 0. 0.]
6459,6380,RO 20-1724,CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,[0. 0. 0. ... 0. 0. 0.]
6460,6381,6960-45-8,O=C(O)c1cc2cccc([N+](=O)[O-])c2[nH]1,[0. 0. 0. ... 0. 0. 0.]
6461,6382,Pivagabine,CC(C)(C)C(=O)NCCCC(=O)O,[0. 0. 0. ... 0. 0. 0.]
6462,6383,Clofedanol,CN(C)CC[C@@](O)(c1ccccc1)c1ccccc1Cl,[0. 0. 0. ... 0. 0. 0.]
6463,6384,Sulbutiamine,C/C(=C(/CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(\C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,[0. 1. 0. ... 0. 0. 0.]
6464,6385,Cinepazide,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,[0. 0. 0. ... 0. 0. 0.]
6465,6386,TC-2559,CCOc1cncc(/C=C/CCNC)c1,[0. 0. 0. ... 0. 0. 0.]
6466,6387,Tetradecylthioacetic acid,CCCCCCCCCCCCCCSCC(=O)O,[0. 0. 0. ... 0. 0. 0.]
6467,6388,66611-26-5,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,[0. 0. 0. ... 0. 0. 0.]
6468,6389,"N(1), N(12)-diethylspermine",CCNCCCNCCCCNCCCNCC,[0. 0. 0. ... 0. 0. 0.]
6469,6390,"L-732,138",CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,[0. 1. 0. ... 0. 0. 0.]
6470,6391,440122-66-7,Oc1ccc(-c2nc3cc(O)cc(Br)c3o2)cc1,[0. 0. 0. ... 0. 0. 0.]
6471,6392,Eprazinone,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,[0. 1. 0. ... 0. 0. 0.]
6472,6393,169551-84-2,CC(=O)SCCC(=O)N1C(C)CCCC1C(=O)O,[0. 0. 0. ... 0. 0. 0.]
6473,6394,FOSINOPRIL SODIUM,CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,[0. 1. 1. ... 0. 0. 0.]
6474,6395,Dexfenfluramine,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1.Cl,[0. 1. 0. ... 0. 0. 0.]
6475,6396,Vinburnine,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,[0. 0. 0. ... 0. 0. 0.]
6476,6397,Cgp 37849,C/C(=C\[C@@H](N)C(=O)O)CP(=O)(O)O,[0. 1. 0. ... 0. 0. 0.]
6477,6398,Baclofen hydrochloride,Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,[0. 1. 0. ... 0. 0. 0.]
6478,6399,Glemanserin,OC(c1ccccc1)C1CCN(CCc2ccccc2)CC1,[0. 1. 0. ... 0. 0. 0.]
6479,6400,Ibuproxam,CC(C)Cc1ccc([C@@H](C)C(=O)NO)cc1,[0. 1. 0. ... 0. 0. 0.]
6480,6401,CDPPB,N#Cc1cccc(C(=O)Nc2cc(-c3ccccc3)nn2-c2ccccc2)c1,[0. 0. 0. ... 0. 0. 0.]
6481,6402,BENZOIN,O=C(c1ccccc1)C(O)c1ccccc1,[0. 1. 0. ... 0. 0. 0.]
6482,6403,hydroquinidine,CC[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,[0. 1. 0. ... 0. 0. 0.]
6483,6404,ML298 free base,O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc(F)c(F)c1,[0. 0. 0. ... 0. 0. 0.]
6484,6405,TENIDAP,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(Cl)ccc21,[0. 0. 0. ... 0. 0. 0.]
6485,6406,SODIUM MONOFLUOROPHOSPHATE,O=P([O-])([O-])F.[Na+].[Na+],[0. 0. 0. ... 0. 0. 0.]
6486,6407,Calcium levofolinate,Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],[0. 1. 0. ... 0. 0. 0.]
6487,6408,maltose,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,[0. 0. 0. ... 0. 0. 0.]
6488,6409,Finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,[0. 0. 0. ... 0. 0. 0.]
6489,6410,PHTPP,Oc1ccc(-c2c(-c3ccccc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1,[0. 0. 0. ... 0. 0. 0.]
6490,6411,957116-20-0,O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,[0. 0. 0. ... 0. 0. 0.]
6491,6412,Tyr-gly-gly,N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(=O)NCC(=O)O,[0. 1. 0. ... 0. 0. 0.]
6492,6413,Apropovir,O=C(O)CC[C@@H](CP(=O)(O)O)C(=O)O,[0. 1. 0. ... 0. 0. 0.]
6493,6414,Proxyfan,c1ccc(COCCCc2c[nH]cn2)cc1,[0. 0. 0. ... 0. 0. 0.]
6494,6415,2-C-METHYLCYTIDINE,CC1(O)C(O)C(CO)OC1n1ccc(N)nc1=O,[0. 0. 0. ... 0. 0. 0.]
6495,6416,FIBOFLAPON SODIUM,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1.[Na+],[0. 0. 0. ... 0. 0. 0.]
6496,6417,AEG 3482,NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1,[0. 0. 0. ... 0. 0. 0.]
6497,6418,AC-7954,CN(C)CCC1(c2ccc(Cl)cc2)Cc2ccccc2C(=O)O1,[0. 0. 0. ... 0. 0. 0.]
6498,6419,3-tert-Butyl-4-hydroxyanisole,COc1ccc(O)c(C(C)(C)C)c1,[0. 0. 0. ... 0. 0. 0.]
6499,6420,DY131,CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1,[0. 0. 0. ... 0. 0. 1.]
6500,6421,Anagliptin,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,[0. 0. 0. ... 0. 0. 0.]
6501,6422,Fexaramine,COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C2CCCCC2)c1,[0. 0. 1. ... 0. 0. 0.]
6502,6423,870823-12-4,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,[0. 1. 0. ... 0. 0. 0.]
6503,6424,S1P1 Agonist III,COc1ccncc1C(=O)NC(=O)Nc1ccc(-c2ccccc2)c(C(F)(F)F)c1,[0. 0. 0. ... 0. 0. 0.]
6504,6425,PROPYLPARABEN,CCCOC(=O)c1ccc(O)cc1,[0. 0. 0. ... 0. 0. 0.]
6505,6426,Tenovin-6,CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(C(C)(C)C)cc2)cc1.Cl,[0. 0. 0. ... 0. 0. 0.]
6506,6427,zomepirac,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,[0. 0. 0. ... 0. 0. 0.]
6507,6428,TANZISERTIB,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,[0. 0. 0. ... 0. 0. 0.]
6508,6429,APD597,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,[0. 1. 0. ... 0. 0. 0.]
6509,6430,FIMASARTAN,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,[0. 0. 0. ... 0. 0. 0.]
6510,6431,1-Octacosanol,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,[0. 0. 0. ... 0. 0. 0.]
6511,6432,SB-772077-B,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21,[0. 0. 0. ... 0. 0. 0.]
6512,6433,330981-72-1,Cc1cc(NCCO)nc(-c2ccc(Br)cc2)n1,[0. 0. 1. ... 0. 0. 0.]
6513,6434,Tegobuvir,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1,[0. 0. 0. ... 0. 0. 0.]
6514,6435,AMG 9810,CC(C)(C)c1ccc(/C=C/C(=O)Nc2ccc3c(c2)OCCO3)cc1,[0. 0. 0. ... 0. 0. 0.]
6515,6436,2-Pyrazinoylguanidine,N=C(N)NC(=O)c1cnccn1,[0. 0. 0. ... 0. 0. 0.]
6516,6437,INCB 3284,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,[0. 0. 0. ... 0. 0. 0.]
6517,6438,DIAVERIDINE,COc1ccc(Cc2cnc(N)nc2N)cc1OC,[0. 0. 0. ... 0. 0. 0.]
6518,6439,Furamidine,Cl.N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1,[0. 0. 0. ... 0. 0. 0.]
6519,6440,NSC-636819,O=[N+]([O-])c1cc([N+](=O)[O-])c(/C=C/c2ccc(Cl)c(Cl)c2)cc1/C=C/c1ccc(Cl)c(Cl)c1,[0. 0. 0. ... 0. 0. 0.]
6520,6441,"Cirramycin A1, 4'-deoxy-",CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)/C=C/C2(C)OC2C1C,[0. 0. 0. ... 0. 0. 0.]
6521,6442,(R)-sulpiride,CCN1CCC[C@@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,[0. 0. 0. ... 0. 0. 0.]
6522,6443,CHF 5074,O=C(O)C1(c2ccc(-c3ccc(Cl)c(Cl)c3)c(F)c2)CC1,[0. 0. 0. ... 0. 0. 0.]
6523,6444,phenacemide,NC(=O)NC(=O)Cc1ccccc1,[0. 0. 0. ... 0. 0. 0.]
6524,6445,945128-26-7,O=C(c1cc(C2CC2)on1)N(C1CCCCC1)C1CCCCC1,[0. 0. 1. ... 0. 0. 0.]
6525,6446,Menbutone,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,[0. 0. 0. ... 0. 0. 0.]
6526,6447,3184-13-2,Cl.NCCCC(N)C(=O)O,[0. 1. 0. ... 0. 0. 0.]
6527,6448,1421365-63-0,COc1ccc(Oc2c(Cl)cnn(C3c4ccccc4-c4ccccc43)c2=O)cc1,[0. 0. 0. ... 0. 0. 0.]
6528,6449,Cedrol,C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@]21CC[C@@]3(C)O,[0. 0. 0. ... 0. 0. 0.]
6529,6450,69235-50-3,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Cl.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],[0. 0. 0. ... 0. 0. 0.]
6530,6451,VU0152100,COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,[0. 0. 0. ... 0. 0. 0.]
6531,6452,diarylpropionitrile,N#C[C@H](Cc1ccc(O)cc1)c1ccc(O)cc1,[0. 1. 0. ... 0. 0. 0.]
6532,6453,A 1070722,COc1ccc2c(NC(=O)Nc3cccc(C(F)(F)F)n3)ccnc2c1,[0. 0. 0. ... 0. 0. 0.]
6533,6454,Esaprazole,O=C(CN1CCNCC1)NC1CCCCC1,[0. 0. 1. ... 0. 0. 0.]
6534,6455,Isobutamben,CC(C)COC(=O)c1ccc(N)cc1,[0. 1. 0. ... 0. 0. 0.]
6535,6456,232271-19-1,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,[0. 1. 0. ... 0. 0. 0.]
6536,6457,Ensulizole,O=S(=O)(O)c1ccc2[nH]c(-c3ccccc3)nc2c1,[0. 0. 0. ... 0. 0. 0.]
6537,6458,Fanapanel,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O,[0. 0. 0. ... 0. 0. 0.]
6538,6459,86030-08-2,O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c1ccccc1,[0. 0. 0. ... 0. 0. 0.]
6539,6460,Fanetizole,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,[0. 0. 0. ... 0. 0. 0.]
6540,6461,MDMS,CS(=O)(=O)OCOS(C)(=O)=O,[0. 0. 0. ... 0. 0. 0.]
6541,6462,"N,N-Bis(2-hydroxyethyl)dodecanamide",CCCCCCCCCCCC(=O)N(CCO)CCO,[0. 0. 0. ... 0. 0. 0.]
6542,6463,Ethacizine,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2,[0. 0. 0. ... 0. 0. 0.]
6543,6464,1y6a,CC(=O)Nc1nnc(S(N)(=O)=O)s1,[0. 0. 0. ... 0. 0. 0.]
6544,6465,Caricotamide,NC(=O)CN1C=CCC(C(N)=O)=C1,[0. 0. 0. ... 0. 0. 0.]
6545,6466,PU-H71,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,[0. 1. 0. ... 0. 0. 0.]
6546,6467,Tpl2 Kinase Inhibitor,N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,[0. 0. 0. ... 0. 0. 0.]
6547,6468,Diacetoxyscirpenol,CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]12CO2,[0. 0. 0. ... 0. 0. 0.]
6548,6469,ER 50891,CC(C)c1cccc2c(-c3ccccc3)cc(-c3ccc(-c4ccc(C(=O)O)cc4)[nH]3)nc12,[0. 1. 0. ... 0. 0. 0.]
6549,6470,VUF11207 (fumarate),COc1cc(C(=O)N(CCC2CCCN2C)C/C(C)=C/c2ccccc2F)cc(OC)c1OC,[0. 0. 0. ... 0. 0. 0.]
6550,6471,Velneperit,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,[0. 0. 0. ... 0. 0. 0.]
6551,6472,KHK-IN-1 (hydrochloride),CSc1ccccc1Nc1nc(N2CCNCC2)nc2c(NCC3CC3)ncnc12,[0. 0. 0. ... 0. 0. 0.]
6552,6473,MK2-IN-1 hydrochloride,Cl.O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,[0. 0. 0. ... 0. 0. 0.]
6553,6474,Ipragliflozin,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,[0. 0. 0. ... 0. 0. 0.]
6554,6475,475150-69-7,O=C(NCCCN1CCC2(CC1)OCc1ccccc12)[C@H]1CCCN1Cc1ccccc1,[0. 0. 0. ... 0. 0. 0.]
6555,6476,tetrahydrofolic acid,Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,[0. 1. 0. ... 0. 0. 0.]
6556,6477,DEXAMETHASONE SODIUM PHOSPHATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],[0. 0. 0. ... 0. 0. 0.]
6557,6478,AS 1892802,O=C(Nc1ccc(-c2ccncc2)cc1)N[C@H](CO)c1ccccc1,[0. 1. 0. ... 0. 0. 0.]
6558,6479,Cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,[0. 0. 0. ... 0. 0. 0.]
6559,6480,UNII-PN2ZH5LOQY,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12.[Na+].[Na+],[0. 0. 0. ... 0. 0. 0.]
6560,6481,Bromebric acid,COc1ccc(C(=O)/C(Br)=C/C(=O)[O-])cc1.[Na+],[0. 0. 0. ... 0. 0. 0.]
6561,6482,Icatibant,N=C(N)NCCC[C@H](NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1cccs1)NC(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](N)CCCNC(=N)N)C(=O)O,[0. 1. 0. ... 0. 0. 0.]
6562,6483,CHEMBL2030550,CN1CCN(c2ccc(/C=C(\C#N)c3ccccc3Br)cc2)CC1,[0. 0. 0. ... 0. 0. 0.]
6563,6484,tc-i 2000,O=C(Nc1ccc(F)cc1)N1CCc2ccccc2[C@@H]1c1ccc(C(F)(F)F)cc1,[0. 0. 0. ... 0. 0. 0.]
6564,6485,CP-532623,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C,[0. 1. 0. ... 0. 0. 0.]
6565,6486,892489-52-0,O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccc(F)c(F)c4)o3)cc2)CC1,[0. 0. 0. ... 0. 0. 0.]
6566,6487,Darapladib,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,[0. 0. 0. ... 0. 0. 0.]
6567,6488,Imepitoin,O=C1N=C(N2CCOCC2)CN1c1ccc(Cl)cc1,[0. 0. 0. ... 0. 0. 0.]
6568,6489,TMC647055 (Choline salt),COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,[0. 0. 1. ... 0. 0. 0.]
6569,6490,325457-99-6,O=C(Nc1ccc(Cl)nc1)c1ccc(Cl)cc1,[0. 0. 0. ... 0. 0. 0.]
6570,6491,CHEMBL204738,CC(=O)NC1N=C(c2ccccc2)c2ccccc2NC1=O,[0. 0. 0. ... 0. 0. 0.]
6571,6492,582323-16-8,O=C(Nc1cnc(Cl)nc1)c1ccc(F)c(F)c1,[0. 0. 0. ... 0. 0. 0.]
6572,6493,1330061-67-0,Cc1cc(C)cc(NC(=O)Nc2ccc(OS(N)(=O)=O)cc2)c1,[0. 0. 0. ... 0. 0. 0.]
6573,6494,3-Guanidinopropionic acid,N=C(N)NCCC(=O)O,[0. 0. 0. ... 0. 0. 0.]
6574,6495,Dexniguldipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,[0. 0. 0. ... 0. 0. 0.]
6575,6496,cholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,[0. 1. 0. ... 0. 0. 0.]
6576,6497,ZAPA,N=C(N)S/C=C\C(=O)O,[0. 0. 0. ... 0. 0. 0.]
6577,6498,GKA50,COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,[0. 1. 0. ... 1. 0. 0.]
6578,6499,PCI 29732,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCC1,[0. 0. 0. ... 0. 0. 0.]
6579,6500,LPA5-IN-4,COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1,[0. 0. 1. ... 0. 0. 0.]
6580,6501,TUG-891,Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,[0. 0. 0. ... 0. 0. 0.]
6581,6502,SPP-86,CC(C)n1nc(C#Cc2ccccc2)c2c(N)ncnc21,[0. 1. 0. ... 0. 0. 0.]
6582,6503,Sulisobenzone,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,[0. 0. 0. ... 0. 0. 0.]
6583,6504,Oxiperomide,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,[0. 0. 0. ... 0. 1. 0.]
6584,6505,CHEMBL2059865,Cc1ccc(-c2ncc[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,[0. 0. 0. ... 0. 0. 0.]
6585,6506,Varenicline tartrate,O=C(O)C(O)C(O)C(=O)O.c1cnc2cc3c(cc2n1)C1CNCC3C1,[0. 1. 0. ... 0. 0. 0.]
6586,6507,Metaraminol bitartrate,C[C@H](N)[C@H](O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O,[0. 1. 0. ... 0. 0. 0.]
6587,6508,Levallorphan tartrate,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13.O=C(O)C(O)C(O)C(=O)O,[0. 1. 0. ... 0. 0. 0.]
6588,6509,Netupitant,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,[0. 0. 0. ... 0. 1. 0.]
6589,6510,Grazoprevir,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,[0. 0. 1. ... 0. 0. 0.]
6590,6511,Rostafuroxin,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@]1(O)CC[C@]2(O)c1ccoc1,[0. 0. 0. ... 0. 0. 0.]
6591,6512,TAK-220,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1,[0. 0. 0. ... 0. 0. 0.]
6592,6513,Bremelanotide Acetate,CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O,[0. 1. 0. ... 0. 0. 0.]
6593,6514,ML277,COc1ccc(-c2csc(NC(=O)[C@H]3CCCCN3S(=O)(=O)c3ccc(C)cc3)n2)cc1,[0. 0. 0. ... 0. 0. 0.]
6594,6515,Olcegepant,NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1,[0. 1. 0. ... 0. 0. 0.]
6595,6516,3-Indolepropionic acid,O=C(O)CCc1c[nH]c2ccccc12,[0. 0. 0. ... 0. 0. 0.]
6596,6517,Efonidipine,CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1,[0. 0. 0. ... 0. 0. 0.]
