,dname,smiles
7302,SMR004700464,Cc1ccccc1CN1CC2=C(CCN(Cc3ccccc3)C2=O)N2CCN=C12
7303,1164153-22-3,COc1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4cccc(C)c4)cn3)c2)cc(OC)c1OC
7304,Presatovir,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1
7305,1418308-27-6,CCC(CC)n1ccc2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(C#N)cc21
7306,ALS-8112,Nc1ccn([C@@H]2O[C@@](CO)(CCl)[C@@H](O)[C@H]2F)c(=O)n1
7307,DDR1-IN-1,CCN1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Oc4ccc5c(c4)CC(=O)N5)c3)cc2C(F)(F)F)CC1
7308,MpsBAY2a,CC(C)CNc1nc(-c2cccc3ncccc23)cn2c(-c3ccc(C(=O)NC4CC4)cc3)cnc12
7309,XE991,O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21
7310,hydrocortisone hemisuccinate,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
7311,160588-45-4,O=C1c2ccccc2C(Cc2ccnc(F)c2)(Cc2ccnc(F)c2)c2ccccc21
7312,Lometrexol,Nc1nc2c(c(=O)[nH]1)C[C@@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
7313,GR 46611,COc1ccc(CNC(=O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1
7314,DIZOCILPINE MALEATE,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O
7315,cilostamide,CN(C(=O)CCCOc1ccc2nc(O)ccc2c1)C1CCCCC1
7316,Ulifloxacin,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21
7317,cis-Aconitic acid,O=C(O)/C=C(/CC(=O)O)C(=O)O
7318,6-CHLOROMELATONIN,COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl
7319,Imiloxan,CCn1ccnc1CC1COc2ccccc2O1
7320,Xibenolol,Cc1cccc(OCC(O)CNC(C)(C)C)c1C
7321,77472-70-9,NC(=O)CN1CC(c2ccccc2)CC1=O
7322,DR-4485,O=C1Nc2ccc(Cl)c3c2C1(CCCCN1CC=C(c2ccc(Cl)cc2)CC1)CCC3
7323,CHEMBL35093,Cc1ccc(N2CCN(CC[C@H]3NC(=O)c4ccccc43)CC2)cc1C
7324,460748-71-4,C[C@@H]1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1
7325,ARSANILIC ACID,Nc1ccc([As](=O)(O)O)cc1
7326,"L-168,049",CCCOc1ccc(Br)cc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1
7327,Isobutyramide,CC(C)C(N)=O
7328,FR 139317,CC(C)C[C@H](NC(=O)N1CCCCCC1)C(=O)N[C@H](Cc1cn(C)c2ccccc12)C(=O)N[C@H](Cc1ccccn1)C(=O)O
7329,51-35-4,O=C(O)[C@@H]1C[C@@H](O)CN1
7330,Nebivolol HCl,O[C@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1
7331,5466-89-7,CC(C)C(=O)c1ccc(O)c(O)c1
7332,Skf-81297,Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1
7333,Sclareol,C=CC(C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O
7334,"3,4-DIAMINOPYRIDINE",Nc1ccncc1N
7335,LY2452473,CC(C)OC(=O)N[C@H]1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1
7336,Salicylidene salicylhydrazide,O=C(N/N=C/c1ccccc1O)c1ccccc1O
7337,"3,6-DIAMINO-10-METHYLACRIDINIUM CHLORIDE",C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-]
7338,Prexasertib dihydrochloride,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1
7339,Rapastinel Trifluoroacetate,C[C@@H](O)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)[C@@H](C)O
7340,Ceftaroline fosamil,CC(=O)O.CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1.O
7341,RGB-286638 free base,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1
7342,212391-63-4,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1.Cl.Cl
7343,Olesoxime,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=NO)CC[C@]4(C)[C@H]3CC[C@@]21C
7344,Efatutazone hydrochloride,Cc1cc(Oc2ccc3nc(COc4ccc(CC5SC(=O)NC5=O)cc4)n(C)c3c2)cc(C)c1N
7345,bempedoic acid,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O
7346,MSX-122,c1cnc(NCc2ccc(CNc3ncccn3)cc2)nc1
7347,923262-96-8,Cl.O=c1[nH]ccc2cc(OC3CCNCC3)ccc12
7348,Angiotensin (1-7),CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)O
7349,Eniluracil,C#Cc1cnc(O)nc1O
7350,Zoniporide,N=C(N)NC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1
7351,Oxacyclohexadecan-2-one,O=C1CCCCCCCCCCCCCCO1
7352,(+/-)-2-AMINOHEPTANE SULFATE,CCCCCC(C)N.CCCCCC(C)N.O=S(=O)(O)O
7353,Aminopentamide,CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C.O=S(=O)(O)O
7354,bopindolol malonate,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1
7355,175135-47-4,COc1ccc(COc2ccc(CC#N)cc2)cc1
7356,Tasuldine,c1cnc(SCc2cccnc2)nc1
7357,iCRT 14,Cc1cc(/C=C2\SC(=O)N(c3ccccc3)C2=O)c(C)n1-c1cccnc1
7358,EPZ020411 HCl,CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@H](OCCC3CCOCC3)C2)cc1
7359,ABT-639,O=C(c1cc(S(=O)(=O)Nc2ccccc2F)c(F)cc1Cl)N1CCN2CCC[C@@H]2C1
7360,JNJ-10397049,CC1(C)OC[C@H](NC(=O)Nc2ccc(Br)cc2Br)[C@H](c2ccccc2)O1
7361,ACT-462206,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2cc(C)cc(C)c2)cc1
7362,TCS 2002,Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1
7363,furegrelate,O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+]
7364,FLI-06,CC1=C(C(=O)OC2CCCCC2)C(c2ccc([N+](=O)[O-])cc2)C2=C(CC(C)(C)CC2=O)N1
7365,CPI-169,CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(=O)NCc3c(OC)cc(C)[nH]c3=O)c3ccccc32)CC1
7366,479232-57-0,Cc1cc(C(=O)N2Cc3cnn(C)c3Nc3ccccc32)ccc1CNC(=O)N1CCC[C@H]1C(=S)N1CCCN(C)CC1
7367,(+/-)-MCN 5652,CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1
7368,gsk2830371,Cc1ncc(Cl)cc1NCc1ccc(C(=O)N[C@@H](CC2CCCC2)C(=O)NC2CC2)s1
7369,313254-51-2,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(c1ccccc1)c1ccccc1
7370,ARC-239,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1
7371,103253-15-2,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12
7372,AZD9496,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(/C=C/C(=O)O)cc2F)N1CC(C)(C)F
7373,MRK-016,Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1
7374,GR-144053,N=C(N)c1ccc(N2CCN(C3CCN(CC(=O)O)CC3)CC2)cc1
7375,(-)-Epicatechin gallate,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
7376,Terodiline,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C
7377,1802326-66-4,C[C@H](NC(=O)CNC(=O)c1cccc(Cl)c1)c1ccccc1
7378,ETC-159,Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(-c3ccccc3)nn2)n(C)c1=O
7379,TC-O 9311,COc1cc(OC)cc(C(=O)NNC(=O)Nc2cccc3ccccc23)c1
7380,CHEMBL363419,c1ccc(Oc2nc3ncnc-3c(NC3CCCCC3)[nH]2)cc1
7381,EMD-386088,Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1
7382,U 18666A,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1
7383,VER-49009,CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1
7384,Diphenyleneiodonium,c1ccc2c(c1)[I+]c1ccccc1-2
7385,L-cystine,NC(CSSCC(N)C(=O)O)C(=O)O
7386,Bretazenil,CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2
7387,OTS514,Cc1cc(O)c(-c2ccc([C@@H](C)CN)cc2)c2c1[nH]c(=O)c1sccc12
7388,CGP74514A,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21
7389,Didox,O=C(NO)c1ccc(O)c(O)c1
7390,BIRT-377,CN1C(=O)N(c2cc(Cl)cc(Cl)c2)C(=O)[C@@]1(C)Cc1ccc(Br)cc1
7391,ABT-491 hydrochloride,C#Cc1cccc2c1c(C(=O)c1ccc(Cn3c(C)nc4cnccc43)c(F)c1)cn2C(=O)N(C)C
7392,A-967079,CCC(=N\O)/C(C)=C/c1ccc(F)cc1
7393,nTzDpa,O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1
7394,proxyphylline,C[C@@H](O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
7395,Necrostatin 2,CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O
7396,Epomediol,CC1(C)OC2(C)C(O)CC1CC2O
7397,Strontium ranelate,N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2]
7398,Afobazole hydrochloride,CCOc1ccc2nc(SCCN3CCOCC3)[nH]c2c1
7399,Verinurad,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O
7400,l-Alanyl-l-glutamine,C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)O
7401,Mebicar,CN1C(=O)N(C)C2C1N(C)C(=O)N2C
7402,2-TEDC,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)OCCc1cccs1
7403,Caracemide,CNC(=O)ON(C(C)=O)C(=O)NC
7404,swainsonine,O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12
7405,Trofinetide,NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O
7406,"3,3'-Difluorobenzaldazine",Fc1cccc(/C=N/N=C/c2cccc(F)c2)c1
7407,MRK-560,O=S(=O)(N[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1)C(F)(F)F
7408,UBP-302,N[C@@H](Cn1ccc(=O)n(Cc2ccccc2C(=O)O)c1=O)C(=O)O
7409,micronomicin sulfate,CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1
7410,133040-77-4,CC(C)Oc1cccc(-n2c(CCc3c[nH]c4ccc(Br)cc34)nc3ccccc3c2=O)c1
7411,286456-42-6,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C
7412,UBP-310,Cc1cn(C[C@H](N)C(=O)O)c(=O)n(Cc2ccsc2C(=O)O)c1=O
7413,Bropirimine,Nc1nc(O)c(Br)c(-c2ccccc2)n1
7414,nitroaspirin,CC(=O)Oc1ccccc1C(=O)Oc1cccc(CO[N+](=O)[O-])c1
7415,Salvianolic acid B,O=C(/C=C/c1ccc(O)c2c1[C@@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
7416,NI-57,COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C
7417,ZM323881,Cc1cc(F)c(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1O.Cl
7418,(20S)-Protopanaxadiol,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C
7419,630116-49-3,Cc1cccc(NC(=O)CN2CCC(c3ccccn3)CC2)c1
7420,n-benzylnaltrindole,Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4Cc4ccccc4)C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314
7421,BEMESETRON,CN1C2CCC1CC(OC(=O)c1cc(Cl)cc(Cl)c1)C2
7422,Bedaquiline,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12
7423,"2,2,5,7,8-Pentamethyl-6-chromanol",Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2
7424,I-BRD9,CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O
7425,OF-1,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C
7426,1642303-38-5,CN1C(=O)c2c(nn(Cc3ccc(-c4cccc(F)n4)cc3)c2Nc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12.O=P(O)(O)O
7427,SirReal2,Cc1cc(C)nc(SCC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)n1
7428,I-CBP112,CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OC[C@H]2CCCN(C)C2)C1
7429,Wiskostatin,CN(C)C[C@@H](O)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
7430,AY 9944,Cl.Cl.Clc1ccccc1CNC[C@H]1CC[C@H](CNCc2ccccc2Cl)CC1
7431,TH588,Nc1nc(NC2CC2)cc(-c2cccc(Cl)c2Cl)n1
7432,Cyanopindolol,CC(C)(C)NCC(O)COc1cccc2[nH]c(C#N)cc12
7433,MM 11253,CC1(C)CCC(C)(C)c2cc(C3(c4ccc5cc(C(=O)O)ccc5c4)SCCS3)ccc21
7434,90779-69-4,CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@@H](C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)C([C@@H](C)O)NC(=O)[C@H]([C@@H](C)CC)NC2=O)cc1
7435,XD14,CCc1c(C(=O)Nc2cc(S(=O)(=O)N(CC)CC)ccc2O)[nH]c(C)c1C(C)=O
7436,nazartinib,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1
7437,Coluracetam,Cc1oc2nc3c(c(NC(=O)CN4CCCC4=O)c2c1C)CCCC3
7438,TC-FPR-43,CC(C)c1c(NC(=O)Nc2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C
7439,METHYL NICOTINATE,COC(=O)c1cccnc1
7440,LDC1267,CCOc1cn(-c2ccc(F)cc2C)nc1C(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1
7441,306935-41-1,CC(C)n1nnc2cc(C(=O)O)ccc21
7442,ADH-1 trifluroacetate,CC(=O)N[C@H]1CSSC[C@@H](C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2c[nH]cn2)NC1=O
7443,Atglistatin,CN(C)C(=O)Nc1cccc(-c2ccc(N(C)C)cc2)c1
7444,ICI-199441,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1
7445,cyclosporin A,C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
7446,Nolpitantium,CC(C)Oc1cccc(CC(=O)N2CCC[C@](CC[N+]34CCC(c5ccccc5)(CC3)CC4)(c3ccc(Cl)c(Cl)c3)C2)c1.[Cl-]
7447,Morinidazole,Cc1ncc([N+](=O)[O-])n1CC(O)CN1CCOCC1
7448,diazinon,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
7449,CAPTAN,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl
7450,parthenolide,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@H]21
7451,Lithium acetoacetate,CC(=O)CC(=O)[O-].[Li+]
7452,Raseglurant,Cc1cc(C)c(N)c(C#Cc2cccc(F)c2)n1.Cl
7453,osalmid,O=C(Nc1ccc(O)cc1)c1ccccc1O
7454,TCS2314,Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCOC[C@H]2C(=O)N2CCC(CC(=O)O)CC2)cc1
7455,KML29,O=C(OC(C(F)(F)F)C(F)(F)F)N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1
7456,1431326-61-2,NC1CCC(N[C@@H]2C[C@H]2c2ccccc2)CC1
7457,WDR5-0103,COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cccc(OC)c2)c1
7458,1082949-68-5,Cc1ccc(S(=O)(=O)O)cc1.Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1
7459,1715934-43-2,CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12
7460,Corosolic acid,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
7461,RP-001,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@H]4NCCC(=O)O)no2)cc1C#N
7462,capsazepine,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2
7463,"(S)-3,5-Dihydroxyphenylglycine",N[C@H](C(=O)O)c1cc(O)cc(O)c1
7464,CYM5442,CCOc1ccc(-c2nc(-c3cccc4c3CCC4NCCO)no2)cc1OCC
7465,39069-52-8,CSc1nc(NC2CCCC2)c([N+](=O)[O-])c(NC2CCCC2)n1
7466,RBC8,COc1ccc(OC)c(C2C(C#N)=C(N)Oc3[nH]nc(-c4ccc5ccccc5c4)c32)c1
7467,DC260126,CCCCc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1
7468,137403-12-4,CS(=O)(=O)Nc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1
7469,877874-85-6,CSc1nc(N)cc(Oc2ccc(-c3nnc(Nc4cccc(C(F)(F)F)c4)[nH]3)cc2)n1
7470,(S)-4-CARBOXY-3-HYDROXYPHENYLGLYCINE,N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1
7471,4'-Azidocytidine,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
7472,ONO-8130,Cc1csc(S(=O)(=O)N(CC(C)C)c2cc3c(cc2OCc2ccc(C(=O)O)cc2)CCC3)n1
7473,Ro-3306,O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1
7474,937039-45-7,Cc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2N)cc1
7475,CHEMBL394527,O=C(N[C@@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1
7476,S-Methyl-L-cysteine,CSC[C@H](N)C(=O)O
7477,CEP-37440,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl
7478,Huperzine A,C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2
7479,carbocysteine,N[C@@H](CSCC(=O)O)C(=O)O
7480,BRD4770,COC(=O)c1ccc2c(c1)nc(NC(=O)c1ccccc1)n2CCCc1ccccc1
7481,"4-Chloro-3,5-dimethylphenol",Cc1cc(O)cc(C)c1Cl
7482,FIPI,O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1cc2cc(F)ccc2[nH]1
7483,AM 404,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(O)cc1
7484,thiethylperazine,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O
7485,10580-19-5,O.O.O=S(=O)([O-])c1ccc(O)cc1.[Na+]
7486,Abafungin,Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1
7487,Remoxipride,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC.Cl.O
7488,22189-32-8,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12.Cl.Cl.O.O.O.O.O
7489,Alafosfalin,C[C@H](N)C(=O)N[C@@H](C)P(=O)(O)O
7490,130-40-5,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])O)c2cc1C.O.O.[Na+]
7491,Exatecan mesylate,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3.CS(=O)(=O)O.O.O
7492,Trientine hydrochloride,Cl.Cl.NCCNCCNCCN
7493,formoterol,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1.O.O.O=C(O)/C=C/C(=O)O
7494,Tubocurarine chloride,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.Cl.O.O.O.O.O.[Cl-]
7495,Avosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C)cn2)nc(-c2ccncc2)nc1OC
7496,Ozolinone,CN1C(=O)C(N2CCCCC2)S/C1=C\C(=O)O
7497,Azeliragon,CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1
7498,Larotrectinib sulfate,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1.O=S(=O)(O)O
7499,Diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O
7500,Bivalirudin (Trifluoroacetate),CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
7501,TAK-063,COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O
7502,Mussolinite,O=[Mg].O=[Mg].O=[Mg].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O
7503,Edaglitazone,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2SC(=O)NC2=O)c2sccc12
7504,Gemifloxacin,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1CN
7505,Remodelin,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
7506,Pinocembrin,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21
7507,Trovirdine,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1
7508,867331-64-4,Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12
7509,Virstatin,O=C(O)CCCN1C(=O)c2cccc3cccc(c23)C1=O
7510,Gomisin A,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@@](C)(O)C2
7511,Bevirimat,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
7512,Senicapoc,NC(=O)C(c1ccccc1)(c1ccc(F)cc1)c1ccc(F)cc1
7513,SHP099 hydrochloride,CC1(N)CCN(c2cnc(-c3cccc(Cl)c3Cl)c(N)n2)CC1
7514,GTP-14564,c1ccc(-c2n[nH]c3c2oc2ccccc23)cc1
7515,DEOXYCHOLIC ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C
7516,CHEMBL73824,CN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1.Cl.Cl
7517,Pritelivir,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O
7518,NADPH (tetracyclohexanamine),NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
